action_id,constituent_id,action_number,category,action_date,summary,fundraiser_id,days_since
1291,154,10,Proposal Submitted,2024-11-19,Presented $500K naming proposal,2,549
1292,154,11,Site Visit,2024-10-18,Met scholarship recipient,2,581
1293,154,12,Event Attendance,2024-08-30,President's dinner,2,630
1294,154,13,Site Visit,2024-04-15,Lab walkthrough with faculty,2,767
1295,154,14,Meeting,2024-04-14,Year-end thank-you lunch,2,768
1296,154,15,Phone Call,2024-03-02,Called to share impact story,2,811
1297,154,16,Meeting,2024-01-23,Campus visit scheduled,2,850
1298,154,17,Event Attendance,2024-01-23,Commencement ceremony,2,850
1299,154,18,Proposal Submitted,2023-07-17,Delivered $100K endowment proposal,2,1040
1300,154,19,Event Attendance,2022-09-11,President's dinner,2,1349
1301,154,20,Email,2022-08-12,Shared news article of interest,2,1379
1302,155,1,Phone Call,2026-04-28,Check-in call,2,24
1303,155,2,Event Attendance,2026-03-30,Campaign kickoff event,2,53
1304,155,3,Meeting,2025-11-11,Met spouse for first time,2,192
1305,155,4,Site Visit,2023-12-08,Toured new building,2,896
1306,155,5,Proposal Submitted,2023-01-22,Submitted pledge renewal proposal,2,1216
1307,155,6,Phone Call,2022-11-11,Touched base on family news,2,1288
1308,156,1,Meeting,2026-02-05,Office visit,2,106
1309,156,2,Proposal Submitted,2025-05-04,Submitted $250K scholarship proposal,2,383
1310,156,3,Proposal Submitted,2025-04-20,Presented $50K annual fund proposal,2,397
1311,156,4,Meeting,2025-02-21,Lunch at faculty club,2,455
1312,156,5,Site Visit,2025-01-16,Athletic facility tour,2,491
1313,156,6,Meeting,2025-01-04,Lunch at faculty club,2,503
1314,156,7,Phone Call,2024-12-04,Call re: event invitation,2,534
1315,156,8,Email,2024-11-04,Holiday greeting,2,564
1316,156,9,Meeting,2024-09-20,Lunch at faculty club,2,609
1317,156,10,Site Visit,2024-05-18,Visited endowed professorship,2,734
1318,156,11,Email,2024-04-07,Shared news article of interest,2,775
1319,156,12,Site Visit,2023-05-21,Toured new building,2,1097
1320,156,13,Site Visit,2022-11-05,Visited endowed professorship,2,1294
1321,156,14,Meeting,2022-09-23,Discussed naming opportunity,2,1337
1322,156,15,Meeting,2022-09-09,Initial in-person meeting,2,1351
1323,157,1,Proposal Submitted,2026-05-01,Presented $50K annual fund proposal,2,21
1324,157,2,Meeting,2025-12-16,Lunch at faculty club,2,157
1325,157,3,Email,2025-06-26,Sent thank-you note,2,330
1326,157,4,Site Visit,2025-05-21,Athletic facility tour,2,366
1327,157,5,Event Attendance,2025-05-18,Campaign kickoff event,2,369
1328,157,6,Meeting,2025-03-17,Office visit,2,431
1329,157,7,Event Attendance,2024-09-17,Regional club event,2,612
1330,157,8,Meeting,2024-08-17,Met at alumni event,2,643
1331,157,9,Event Attendance,2024-04-13,Attended gala,2,769
1332,157,10,Event Attendance,2024-01-13,Attended gala,2,860
1333,157,11,Event Attendance,2023-11-10,Campaign kickoff event,2,924
1334,157,12,Phone Call,2023-03-17,Left voicemail,2,1162
1335,157,13,Email,2022-11-01,Event invitation,2,1298
1336,157,14,Phone Call,2022-09-09,Check-in call,2,1351
1337,157,15,Email,2022-07-14,Holiday greeting,2,1408
1338,158,1,Email,2025-12-02,Sent birthday greeting,2,171
1339,158,2,Proposal Submitted,2025-11-14,Delivered $100K endowment proposal,2,189
1340,158,3,Site Visit,2025-09-04,Arts center opening,2,260
1341,158,4,Site Visit,2025-04-08,Campus tour with family,2,409
1342,158,5,Event Attendance,2024-11-19,Commencement ceremony,2,549
1343,158,6,Phone Call,2024-11-07,Call re: event invitation,2,561
1344,158,7,Phone Call,2023-09-08,Left voicemail,2,987
1345,158,8,Proposal Submitted,2022-07-05,Delivered naming opportunity packet,2,1417
1346,159,1,Site Visit,2025-10-23,Campus tour with family,2,211
1347,159,2,Event Attendance,2025-06-16,Regional club event,2,340
1348,159,3,Email,2025-03-26,Annual fund solicitation,2,422
1349,159,4,Meeting,2024-08-21,Met spouse for first time,2,639
1350,159,5,Site Visit,2024-03-08,Campus tour with family,2,805
1351,159,6,Phone Call,2023-12-16,Brief check-in,2,888
1352,159,7,Email,2023-08-26,Sent thank-you note,2,1000
1353,159,8,Proposal Submitted,2023-02-11,Delivered naming opportunity packet,2,1196
1354,159,9,Meeting,2023-02-03,Initial in-person meeting,2,1204
1355,160,1,Site Visit,2026-03-13,Toured new building,2,70
1356,160,2,Meeting,2024-12-19,Office visit,2,519
1357,160,3,Email,2024-09-27,Updated on campaign progress,2,602
1358,160,4,Phone Call,2024-05-30,Introduced new initiative,2,722
1359,160,5,Phone Call,2024-02-02,Solicitation follow-up,2,840
1360,160,6,Phone Call,2023-07-09,Introduced new initiative,2,1048
1361,160,7,Email,2023-05-31,Holiday greeting,2,1087
1362,160,8,Email,2023-02-05,Event invitation,2,1202
1363,160,9,Meeting,2023-01-01,Stewardship dinner,2,1237
1364,160,10,Proposal Submitted,2022-10-08,Submitted $250K scholarship proposal,2,1322
1365,161,1,Phone Call,2026-01-06,Called to share impact story,2,136
1366,161,2,Phone Call,2025-03-10,Solicitation follow-up,2,438
1367,161,3,Event Attendance,2025-01-30,Regional club event,2,477
1368,161,4,Proposal Submitted,2024-10-18,Presented $50K annual fund proposal,2,581
1369,161,5,Proposal Submitted,2024-08-01,Submitted $250K scholarship proposal,2,659
1370,161,6,Event Attendance,2024-03-23,Commencement ceremony,2,790
1371,161,7,Proposal Submitted,2023-10-11,Delivered naming opportunity packet,2,954
1372,161,8,Site Visit,2023-03-28,Met scholarship recipient,2,1151
1373,161,9,Email,2023-03-16,Shared news article of interest,2,1163
1374,161,10,Phone Call,2023-01-05,Check-in call,2,1233
1375,162,1,Meeting,2026-02-15,Initial in-person meeting,2,96
1376,162,2,Phone Call,2025-09-19,Brief check-in,2,245
1377,162,3,Email,2024-11-05,Annual fund solicitation,2,563
1378,162,4,Site Visit,2024-01-10,Lab walkthrough with faculty,2,863
1379,162,5,Event Attendance,2023-08-04,Attended gala,2,1022
1380,163,1,Site Visit,2026-05-12,Met scholarship recipient,2,10
1381,163,2,Phone Call,2026-04-15,Confirmed meeting time,2,37
1382,163,3,Meeting,2023-02-27,Follow-up meeting re: proposal,2,1180
1383,163,4,Event Attendance,2022-10-11,Attended gala,2,1319
1384,164,1,Site Visit,2026-04-18,Toured new building,2,34
1385,164,2,Event Attendance,2025-12-30,Advisory board meeting,2,143
1386,164,3,Site Visit,2025-11-08,Athletic facility tour,2,195
1387,164,4,Meeting,2024-11-05,Discussed naming opportunity,2,563
1388,164,5,Email,2024-09-12,Forwarded dean's letter,2,617
1389,164,6,Site Visit,2024-08-10,Visited endowed professorship,2,650
1390,164,7,Proposal Submitted,2024-06-12,Submitted $250K scholarship proposal,2,709
1391,164,8,Email,2024-01-22,Annual fund solicitation,2,851
1392,164,9,Meeting,2023-10-02,Coffee meeting downtown,2,963
1393,164,10,Phone Call,2022-10-09,Check-in call,2,1321
1394,165,1,Email,2026-05-11,Sent thank-you note,2,11
1395,165,2,Proposal Submitted,2026-04-30,Presented $50K annual fund proposal,2,22
1396,165,3,Site Visit,2026-02-22,Met scholarship recipient,2,89
1397,165,4,Proposal Submitted,2026-02-12,Presented $500K naming proposal,2,99
1398,165,5,Phone Call,2026-02-03,Brief check-in,2,108
1399,165,6,Site Visit,2025-12-19,Toured new building,2,154
1400,165,7,Phone Call,2025-11-22,Introduced new initiative,2,181
1401,165,8,Phone Call,2025-10-18,Brief check-in,2,216
1402,165,9,Site Visit,2025-10-07,Arts center opening,2,227
1403,165,10,Site Visit,2025-08-10,Arts center opening,2,285
1404,165,11,Meeting,2025-06-07,Follow-up meeting re: proposal,2,349
1405,165,12,Event Attendance,2025-04-25,Alumni leadership weekend,2,392
1406,165,13,Event Attendance,2025-02-12,Athletic event in donor suite,2,464
1407,165,14,Proposal Submitted,2024-12-06,Submitted $1M capital campaign proposal,2,532
1408,165,15,Email,2024-09-05,Sent thank-you note,2,624
1409,165,16,Proposal Submitted,2024-07-29,Submitted $1M capital campaign proposal,2,662
1410,165,17,Phone Call,2024-04-26,Solicitation follow-up,2,756
1411,165,18,Email,2023-12-11,Proposal follow-up email,2,893
1412,165,19,Proposal Submitted,2023-05-17,Submitted $250K scholarship proposal,2,1101
1413,165,20,Email,2022-07-13,Sent birthday greeting,2,1409
1414,165,21,Phone Call,2022-07-12,Left voicemail,2,1410
1415,166,1,Email,2026-04-25,Forwarded dean's letter,2,27
1416,166,2,Proposal Submitted,2026-01-18,Presented $500K naming proposal,2,124
1417,166,3,Event Attendance,2025-12-19,Homecoming reception,2,154
1418,166,4,Phone Call,2025-12-13,Left voicemail,2,160
1419,166,5,Email,2025-10-19,Updated on campaign progress,2,215
1420,166,6,Site Visit,2025-05-02,Visited endowed professorship,2,385
1421,166,7,Event Attendance,2025-03-20,Campaign kickoff event,2,428
1422,166,8,Phone Call,2025-03-12,Confirmed meeting time,2,436
1423,166,9,Phone Call,2025-03-05,Solicitation follow-up,2,443
1424,166,10,Email,2024-08-18,Updated on campaign progress,2,642
1425,166,11,Phone Call,2024-06-23,Call re: event invitation,2,698
1426,166,12,Event Attendance,2024-03-24,Homecoming reception,2,789
1427,166,13,Phone Call,2023-10-06,Touched base on family news,2,959
1428,166,14,Meeting,2023-08-27,Year-end thank-you lunch,2,999
1429,166,15,Meeting,2023-08-13,Met at alumni event,2,1013
1430,166,16,Meeting,2023-07-04,Initial in-person meeting,2,1053
1431,166,17,Phone Call,2023-06-06,Call re: event invitation,2,1081
1432,166,18,Meeting,2023-01-28,Initial in-person meeting,2,1210
1433,166,19,Proposal Submitted,2022-08-17,Presented $50K annual fund proposal,2,1374
1434,167,1,Site Visit,2026-02-02,Met scholarship recipient,2,109
1435,167,2,Email,2025-11-30,Event invitation,2,173
1436,167,3,Meeting,2025-09-21,Campus visit scheduled,2,243
1437,167,4,Site Visit,2025-07-17,Arts center opening,2,309
1438,167,5,Site Visit,2025-03-13,Lab walkthrough with faculty,2,435
1439,167,6,Email,2024-11-24,Shared news article of interest,2,544
1440,167,7,Site Visit,2024-07-07,Lab walkthrough with faculty,2,684
1441,167,8,Event Attendance,2024-05-31,Regional club event,2,721
1442,167,9,Event Attendance,2024-05-26,Athletic event in donor suite,2,726
1443,167,10,Event Attendance,2024-02-29,Commencement ceremony,2,813
1444,167,11,Meeting,2023-12-21,Campus visit scheduled,2,883
1445,167,12,Meeting,2023-12-20,Campus visit scheduled,2,884
1446,167,13,Phone Call,2023-07-28,Solicitation follow-up,2,1029
1447,167,14,Phone Call,2023-07-16,Solicitation follow-up,2,1041
1448,167,15,Meeting,2023-04-20,Coffee meeting downtown,2,1128
1449,168,1,Phone Call,2026-01-07,Discussed pledge payment,2,135
1450,168,2,Phone Call,2025-10-27,Introduced new initiative,2,207
1451,168,3,Proposal Submitted,2025-10-26,Delivered $100K endowment proposal,2,208
1452,168,4,Proposal Submitted,2025-02-25,Presented $50K annual fund proposal,2,451
1453,168,5,Email,2025-02-12,Sent impact report,2,464
1454,168,6,Meeting,2025-01-18,Office visit,2,489
1455,168,7,Event Attendance,2024-11-22,Athletic event in donor suite,2,546
1456,168,8,Proposal Submitted,2024-11-18,Delivered $100K endowment proposal,2,550
1457,168,9,Proposal Submitted,2024-11-03,Presented $500K naming proposal,2,565
1458,168,10,Phone Call,2024-03-10,Introduced new initiative,2,803
1459,168,11,Proposal Submitted,2024-03-08,Submitted $250K scholarship proposal,2,805
1460,168,12,Phone Call,2024-02-13,Discussed pledge payment,2,829
1461,168,13,Email,2023-08-11,Forwarded dean's letter,2,1015
1462,168,14,Phone Call,2023-05-28,Check-in call,2,1090
1463,168,15,Proposal Submitted,2022-11-28,Submitted $1M capital campaign proposal,2,1271
1464,168,16,Site Visit,2022-07-05,Met scholarship recipient,2,1417
1465,168,17,Meeting,2022-06-19,Office visit,2,1433
1466,169,1,Site Visit,2026-05-19,Visited endowed professorship,2,3
1467,169,2,Phone Call,2026-05-02,Touched base on family news,2,20
1468,169,3,Meeting,2025-12-15,Coffee meeting downtown,2,158
1469,169,4,Meeting,2025-06-06,Met spouse for first time,2,350
1470,169,5,Proposal Submitted,2024-05-30,Delivered $100K endowment proposal,2,722
1471,169,6,Phone Call,2023-09-24,Called to share impact story,2,971
1472,169,7,Event Attendance,2023-02-12,President's dinner,2,1195
1473,169,8,Phone Call,2023-01-21,Solicitation follow-up,2,1217
1474,169,9,Meeting,2022-07-30,Discovery meeting,2,1392
1475,170,1,Proposal Submitted,2024-07-03,Delivered $100K endowment proposal,2,688
1476,170,2,Event Attendance,2023-11-07,Regional club event,2,927
1477,170,3,Proposal Submitted,2023-08-21,Submitted $1M capital campaign proposal,2,1005
1478,171,1,Event Attendance,2026-04-24,Athletic event in donor suite,2,28
1479,171,2,Meeting,2024-09-12,Discovery meeting,2,617
1480,171,3,Proposal Submitted,2024-07-07,Presented $50K annual fund proposal,2,684
1481,171,4,Proposal Submitted,2024-05-29,Submitted pledge renewal proposal,2,723
1482,171,5,Meeting,2024-05-05,Office visit,2,747
1483,171,6,Site Visit,2023-10-25,Visited endowed professorship,2,940
1484,171,7,Phone Call,2023-06-26,Discussed pledge payment,2,1061
1485,171,8,Email,2022-08-31,Forwarded dean's letter,2,1360
1486,171,9,Meeting,2022-05-28,Met at alumni event,2,1455
1487,172,1,Event Attendance,2025-11-20,President's dinner,2,183
1488,172,2,Email,2025-10-12,Sent thank-you note,2,222
1489,172,3,Email,2025-04-20,Updated on campaign progress,2,397
1490,172,4,Event Attendance,2025-03-25,Commencement ceremony,2,423
1491,172,5,Email,2024-11-07,Proposal follow-up email,2,561
1492,172,6,Phone Call,2024-05-15,Check-in call,2,737
1493,172,7,Event Attendance,2024-04-08,Campaign kickoff event,2,774
1494,172,8,Proposal Submitted,2023-12-21,Delivered $100K endowment proposal,2,883
1495,172,9,Event Attendance,2023-11-13,Homecoming reception,2,921
1496,172,10,Site Visit,2023-05-02,Visited endowed professorship,2,1116
1497,172,11,Site Visit,2022-11-15,Athletic facility tour,2,1284
1498,172,12,Email,2022-10-21,Proposal follow-up email,2,1309
1499,172,13,Meeting,2022-07-31,Coffee meeting downtown,2,1391
1500,172,14,Site Visit,2022-06-26,Arts center opening,2,1426
1501,173,1,Site Visit,2025-07-18,Met scholarship recipient,2,308
1502,173,2,Meeting,2025-06-22,Discovery meeting,2,334
1503,173,3,Meeting,2024-10-05,Initial in-person meeting,2,594
1504,173,4,Meeting,2024-09-07,Met at alumni event,2,622
1505,173,5,Email,2023-10-09,Annual fund solicitation,2,956
1506,173,6,Meeting,2023-06-15,Coffee meeting downtown,2,1072
1507,173,7,Site Visit,2023-04-04,Met scholarship recipient,2,1144
1508,173,8,Meeting,2022-11-21,Discussed naming opportunity,2,1278
1509,173,9,Email,2022-08-30,Sent impact report,2,1361
1510,173,10,Meeting,2022-07-27,Discovery meeting,2,1395
1511,174,1,Email,2024-06-03,Sent birthday greeting,2,718
1512,175,1,Site Visit,2026-03-17,Met scholarship recipient,2,66
1513,175,2,Phone Call,2025-12-07,Confirmed meeting time,2,166
1514,175,3,Site Visit,2025-11-26,Campus tour with family,2,177
1515,175,4,Meeting,2025-08-02,Discovery meeting,2,293
1516,175,5,Email,2025-07-08,Annual fund solicitation,2,318
1517,175,6,Email,2025-04-14,Holiday greeting,2,403
1518,175,7,Event Attendance,2025-02-27,Commencement ceremony,2,449
1519,175,8,Proposal Submitted,2024-11-13,Delivered $100K endowment proposal,2,555
1520,175,9,Event Attendance,2024-10-03,President's dinner,2,596
1521,175,10,Proposal Submitted,2023-12-19,Delivered naming opportunity packet,2,885
1522,175,11,Phone Call,2023-02-08,Call re: event invitation,2,1199
1523,176,1,Event Attendance,2024-01-20,Alumni leadership weekend,2,853
1524,177,1,Phone Call,2025-11-27,Confirmed meeting time,2,176
1525,177,2,Site Visit,2024-09-20,Toured new building,2,609
1526,177,3,Phone Call,2024-09-04,Called to share impact story,2,625
1527,177,4,Site Visit,2023-10-20,Arts center opening,2,945
1528,177,5,Email,2023-04-30,Sent birthday greeting,2,1118
1529,177,6,Proposal Submitted,2023-03-18,Submitted pledge renewal proposal,2,1161
1530,177,7,Email,2022-11-12,Forwarded dean's letter,2,1287
1531,178,1,Phone Call,2026-03-28,Brief check-in,3,55
1532,178,2,Email,2026-03-26,Shared news article of interest,3,57
1533,178,3,Event Attendance,2025-11-21,Campaign kickoff event,3,182
1534,178,4,Email,2024-02-01,Holiday greeting,3,841
1535,178,5,Event Attendance,2024-01-11,Campaign kickoff event,3,862
1536,178,6,Event Attendance,2024-01-10,Regional club event,3,863
1537,178,7,Meeting,2023-12-28,Discussed naming opportunity,3,876
1538,178,8,Phone Call,2023-10-20,Confirmed meeting time,3,945
1539,178,9,Proposal Submitted,2023-10-09,Submitted $250K scholarship proposal,3,956
1540,178,10,Site Visit,2023-04-03,Visited endowed professorship,3,1145
1541,179,1,Proposal Submitted,2026-01-30,Delivered $100K endowment proposal,3,112
1542,179,2,Meeting,2026-01-29,Lunch at faculty club,3,113
1543,179,3,Proposal Submitted,2025-11-29,Presented $50K annual fund proposal,3,174
1544,179,4,Proposal Submitted,2025-11-03,Presented $50K annual fund proposal,3,200
1545,179,5,Proposal Submitted,2025-10-14,Submitted pledge renewal proposal,3,220
1546,179,6,Meeting,2024-11-14,Year-end thank-you lunch,3,554
1547,179,7,Phone Call,2024-10-03,Called to share impact story,3,596
1548,179,8,Phone Call,2024-07-08,Called to share impact story,3,683
1549,179,9,Proposal Submitted,2023-10-22,Submitted $1M capital campaign proposal,3,943
1550,179,10,Phone Call,2023-09-08,Left voicemail,3,987
1551,179,11,Proposal Submitted,2023-03-20,Submitted pledge renewal proposal,3,1159
1552,179,12,Phone Call,2023-01-20,Call re: event invitation,3,1218
1553,179,13,Proposal Submitted,2022-09-29,Delivered $100K endowment proposal,3,1331
1554,180,1,Phone Call,2023-09-01,Solicitation follow-up,3,994
1555,180,2,Meeting,2022-11-21,Coffee meeting downtown,3,1278
1556,180,3,Phone Call,2022-07-13,Brief check-in,3,1409
1557,181,1,Meeting,2023-06-22,Met at alumni event,3,1065
1558,182,1,Meeting,2026-04-01,Lunch at faculty club,3,51
